Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,label_multiclass,label_binary
12.4,6,122.4,31.75129,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.2,0.1,0.0,0.8,0.8,1234.0,60.0,330.0,123.4,100.44368,123.4,0.035820078,10.0,10088.934,BruteForce,1
29.6,6,58.5,59.720444,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2393.0,60.0,1538.0,239.3,458.62936,239.3,0.016866302,10.0,210340.9,BruteForce,1
33.6,6,98.2,107.0836,0.0,0.2,0.0,0.4,1.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,890.0,66.0,156.0,89.0,31.012543,89.0,0.009522009,10.0,961.7778,BruteForce,1
11.2,17,102.2,65.43989,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.6,0.4,0.2,0.0,0.0,0.8,0.8,2007.0,60.0,348.0,200.7,133.02803,200.7,0.016746497,10.0,17696.455,BruteForce,1
22.4,6,64.0,95.29802,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,882.0,60.0,176.0,88.2,43.55788,88.2,0.010493612,10.0,1897.289,BruteForce,1
32.0,6,64.0,697.7366,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1868.0,66.0,550.0,186.8,193.57503,186.8,0.0016962051,10.0,37471.29,BruteForce,1
19.2,6,168.4,26.420763,0.1,0.0,0.0,0.4,0.7,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1181.0,60.0,214.0,118.1,64.497116,118.1,0.038603615,10.0,4159.878,BruteForce,1
17.6,17,60.8,170.52095,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,3570.0,60.0,1494.0,357.0,599.388,357.0,0.006055498,10.0,359266.0,BruteForce,1
20.8,6,80.4,137.4213,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,991.0,60.0,263.0,99.1,74.49452,99.1,0.007992601,10.0,5549.433,BruteForce,1
8.8,17,49.9,40.986137,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.8,0.8,876.0,60.0,150.0,87.6,43.099884,87.6,0.025466705,10.0,1857.6,BruteForce,1
22.4,6,99.6,39.210316,0.1,0.0,0.0,0.2,0.6,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1540.0,66.0,330.0,154.0,105.74182,154.0,0.025569487,10.0,11181.333,BruteForce,1
29.6,6,58.5,648.2094,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3545.0,66.0,1494.0,354.5,600.6373,354.5,0.0016257048,10.0,360765.16,BruteForce,1
8.0,17,102.2,68.364365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,924.0,60.0,230.0,92.4,68.409225,92.4,0.01628611,10.0,4679.8223,BruteForce,1
25.2,6,108.2,81.3384,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1236.0,60.0,444.0,123.6,121.86258,123.6,0.013582301,10.0,14850.489,BruteForce,1
32.0,6,55.5,3389.8845,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7800.0,66.0,1494.0,780.0,752.6221,780.0,0.00029499532,10.0,566440.0,BruteForce,1
32.4,6,81.5,202.6831,0.0,0.2,0.0,0.2,0.8,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6439.0,60.0,1494.0,643.9,731.7751,643.9,0.0052514076,10.0,535494.75,BruteForce,1
17.6,6,87.9,42.4029,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.8,0.8,1172.0,60.0,230.0,117.2,66.567924,117.2,0.025969291,10.0,4431.289,BruteForce,1
27.2,6,64.0,267.20078,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,842.0,60.0,134.0,84.2,32.18281,84.2,0.004187703,10.0,1035.7333,BruteForce,1
29.6,6,180.9,345.18463,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5168.0,66.0,1514.0,516.8,689.99207,516.8,0.0028970956,10.0,476089.06,BruteForce,1
20.8,6,131.4,20.721525,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4.0,1.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.0,0.0,0.0,1.0,1.0,1549.0,66.0,344.0,154.9,96.3102,154.9,0.049590994,10.0,9275.655,BruteForce,1
16.4,17,68.3,151.68999,0.1,0.0,0.1,0.1,0.2,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.2,0.0,0.0,0.8,0.8,846.0,60.0,230.0,84.6,53.773598,84.6,0.007237315,10.0,2891.6,BruteForce,1
17.6,6,110.2,47.678745,0.0,0.1,0.1,0.3,0.6,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1388.0,60.0,339.0,138.8,90.77053,138.8,0.024147104,10.0,8239.289,BruteForce,1
30.4,6,116.5,92.47966,0.2,0.1,0.0,0.1,0.9,0.0,0.0,9.0,1.0,2.0,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,731.0,60.0,135.0,73.1,22.541073,73.1,0.011909795,10.0,508.1,BruteForce,1
28.0,6,72.4,100.60864,0.0,0.1,0.0,0.1,0.9,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2836.0,60.0,1494.0,283.6,463.25015,283.6,0.010030603,10.0,214600.72,BruteForce,1
22.8,6,100.0,234.73042,0.0,0.2,0.1,0.1,0.5,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,951.0,60.0,217.0,95.1,63.691006,95.1,0.0046832087,10.0,4056.5444,BruteForce,1
28.4,6,131.6,89.98296,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6229.0,66.0,2611.0,622.9,908.1968,622.9,0.011123801,10.0,824821.44,BruteForce,1
24.8,6,64.0,779.3062,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1532.0,66.0,550.0,153.2,144.13327,153.2,0.001603198,10.0,20774.4,BruteForce,1
13.6,6,132.1,95.58208,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1340.0,60.0,268.0,134.0,88.869446,134.0,0.010859704,10.0,7897.778,BruteForce,1
22.4,6,62.3,154.44992,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10103.0,62.0,1486.0,1010.3,643.8661,1010.3,0.006768203,10.0,414563.56,BruteForce,1
11.2,17,168.4,29.217726,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.8,0.8,1122.0,60.0,230.0,112.2,71.75545,112.2,0.03570311,10.0,5148.844,BruteForce,1
6.4,17,64.9,58.66816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,1.0,1.0,680.0,60.0,98.0,68.0,15.832457,68.0,0.017483901,10.0,250.66667,BruteForce,1
13.2,6,97.2,37.575893,0.0,0.1,0.1,0.1,0.4,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.8,0.8,1426.0,60.0,348.0,142.6,114.6688,142.6,0.027313208,10.0,13148.934,BruteForce,1
28.8,6,110.2,158.8162,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,753.0,60.0,111.0,75.3,18.785633,75.3,0.006342077,10.0,352.9,BruteForce,1
26.4,6,127.2,57.33879,0.2,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,867.0,60.0,214.0,86.7,46.8711,86.7,0.017440295,10.0,2196.9,BruteForce,1
22.4,6,67.9,48.526707,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,810.0,60.0,156.0,81.0,39.623226,81.0,0.020607496,10.0,1570.0,BruteForce,1
26.0,6,101.0,57.33221,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1465.0,60.0,550.0,146.5,150.7369,146.5,0.019825887,10.0,22721.611,BruteForce,1
14.4,17,99.6,18.587051,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.1,0.0,0.1,0.0,1.0,1.0,1320.0,60.0,344.0,132.0,92.10501,132.0,0.058514692,10.0,8483.333,BruteForce,1
33.6,6,64.0,161.16008,0.2,0.2,0.0,0.3,0.9,0.0,0.0,9.0,2.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1562.0,66.0,848.0,156.2,243.99399,156.2,0.0153717045,10.0,59533.066,BruteForce,1
27.2,6,154.1,862.8835,0.0,0.0,0.0,0.2,0.8,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,9216.0,60.0,2922.0,921.6,1205.1462,921.6,0.0011686087,10.0,1452377.6,BruteForce,1
29.6,6,62.4,305.95035,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1410.0,60.0,550.0,141.0,147.34163,141.0,0.0035308837,10.0,21709.555,BruteForce,1
32.0,6,192.1,2422.4927,0.0,0.0,0.0,0.5,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14940.0,66.0,2922.0,1494.0,1165.9572,1494.0,0.00041291714,10.0,1359456.0,BruteForce,1
20.0,6,74.4,36.11203,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.0,0.0,0.0,1.0,1.0,1482.0,66.0,344.0,148.2,88.89794,148.2,0.027692605,10.0,7902.844,BruteForce,1
31.6,6,155.9,68.80126,0.0,0.1,0.0,0.4,0.9,0.0,0.0,9.0,1.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6798.0,60.0,2922.0,679.8,1001.8415,679.8,0.016616106,10.0,1003686.4,BruteForce,1
19.2,6,93.6,34.25219,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,852.0,60.0,230.0,85.2,53.807888,85.2,0.029436301,10.0,2895.2888,BruteForce,1
21.2,6,76.4,429.90723,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9348.0,60.0,4434.0,934.8,1566.4778,934.8,0.0023587942,10.0,2453852.5,BruteForce,1
34.0,6,60.6,261.9508,0.0,0.2,0.0,0.3,0.9,0.1,0.1,9.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1967.0,66.0,1042.0,196.7,307.7084,196.7,0.0042298078,10.0,94684.45,BruteForce,1
22.4,6,126.0,55.857544,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1302.0,60.0,230.0,130.2,68.30292,130.2,0.0179029,10.0,4665.289,BruteForce,1
32.0,6,64.0,1141.3073,0.1,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660.0,66.0,66.0,66.0,0.0,66.0,0.0022214889,10.0,0.0,BruteForce,1
25.6,6,174.5,68.32706,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,2188.0,66.0,583.0,218.8,180.95659,218.8,0.014635682,10.0,32745.29,BruteForce,1
32.0,6,63.6,87.89442,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2684.0,66.0,790.0,268.4,283.2028,268.4,0.01508789,10.0,80203.82,BruteForce,1
11.2,0,67.7,48.649014,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.5,0.0,0.0,0.5,0.5,935.0,60.0,230.0,93.5,58.59323,93.5,0.02308979,10.0,3433.1667,BruteForce,1
34.4,6,63.6,116.81411,0.0,0.3,0.0,0.3,0.7,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,818.0,66.0,156.0,81.8,27.413704,81.8,0.008561015,10.0,751.5111,BruteForce,1
24.4,6,118.7,33.704647,0.0,0.1,0.1,0.3,0.7,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.7,0.3,0.1,0.0,0.0,0.0,1.0,1.0,1552.0,60.0,344.0,155.2,97.94874,155.2,0.030475998,10.0,9593.955,BruteForce,1
28.8,6,55.6,32.48178,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,856.0,60.0,156.0,85.6,37.47058,85.6,0.031787585,10.0,1404.0444,BruteForce,1
21.2,6,99.6,22.96027,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,873.0,60.0,156.0,87.3,40.9011,87.3,0.04556811,10.0,1672.9,BruteForce,1
31.2,6,83.1,133.63445,0.2,0.2,0.0,0.2,0.8,0.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1675.0,66.0,874.0,167.5,253.33212,167.5,0.0075520994,10.0,64177.168,BruteForce,1
15.2,17,83.1,119.0816,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1622.0,66.0,230.0,162.2,67.070114,162.2,0.009202194,10.0,4498.4,BruteForce,1
12.0,1,57.1,50.029808,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.2,0.0,0.2,0.3,0.0,0.8,0.8,884.0,60.0,156.0,88.4,28.480793,88.4,0.020327806,10.0,811.1556,BruteForce,1
19.2,6,64.0,128.44373,0.1,0.0,0.0,0.2,0.7,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,8248.0,60.0,4374.0,824.8,1538.814,824.8,0.008930492,10.0,2367948.5,BruteForce,1
29.6,6,168.2,244.43898,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1054.0,66.0,230.0,105.4,53.688816,105.4,0.005255699,10.0,2882.4888,BruteForce,1
18.8,6,89.7,150.18384,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,979.0,60.0,214.0,97.9,51.258495,97.9,0.0073384047,10.0,2627.4333,BruteForce,1
20.8,6,44.4,60.003834,0.2,0.1,0.0,0.1,0.5,0.0,0.0,5.0,1.0,2.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.6,0.1,0.1,0.3,0.0,0.0,0.7,0.7,1012.0,60.0,344.0,101.2,89.51822,101.2,0.02033789,10.0,8013.511,BruteForce,1
28.0,6,86.5,39.211857,0.0,0.2,0.0,0.3,0.6,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.5,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1050.0,60.0,170.0,105.0,39.296593,105.0,0.027359795,10.0,1544.2222,BruteForce,1
28.8,6,53.8,133.74182,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,7884.0,60.0,1494.0,788.4,744.26984,788.4,0.007547593,10.0,553937.6,BruteForce,1
13.2,17,94.1,39.36063,0.0,0.1,0.1,0.1,0.2,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.9,0.9,684.0,60.0,112.0,68.4,16.727888,68.4,0.02574191,10.0,279.82224,BruteForce,1
20.8,6,80.2,165.02742,0.0,0.1,0.0,0.1,0.4,0.0,0.0,4.0,1.0,0.0,0.0,0.1,0.4,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,3803.0,60.0,1514.0,380.3,600.06854,380.3,0.006069088,10.0,360082.22,BruteForce,1
32.8,6,64.0,109.429565,0.0,0.1,0.0,0.5,0.9,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1408.0,66.0,550.0,140.8,147.36862,140.8,0.009421897,10.0,21717.512,BruteForce,1
22.4,6,54.8,87.54274,0.0,0.1,0.0,0.3,0.5,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,1682.0,60.0,680.0,168.2,193.31654,168.2,0.011467504,10.0,37371.29,BruteForce,1
34.4,6,58.5,311.17554,0.1,0.0,0.0,0.1,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,695.0,66.0,77.0,69.5,4.6007247,69.5,0.0038055182,10.0,21.166666,BruteForce,1
16.0,17,106.6,9.212371,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2.0,1.0,0.0,0.0,0.1,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1183.0,60.0,230.0,118.3,64.56186,118.3,0.11002748,10.0,4168.2334,BruteForce,1
23.2,6,57.2,40.984253,0.2,0.0,0.0,0.2,0.7,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.7,0.1,0.1,0.1,0.1,0.0,0.9,0.9,1138.0,60.0,344.0,113.8,88.60123,113.8,0.02908511,10.0,7850.1777,BruteForce,1
22.4,6,81.4,50.724335,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1114.0,66.0,214.0,111.4,48.68082,111.4,0.021289993,10.0,2369.8223,BruteForce,1
25.6,6,72.8,121.67066,0.0,0.1,0.0,0.0,0.8,0.1,0.0,8.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,9216.0,60.0,1494.0,921.6,738.96796,921.6,0.008316398,10.0,546073.6,BruteForce,1
18.8,6,83.1,98.70506,0.0,0.0,0.0,0.4,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,907.0,60.0,150.0,90.7,39.64299,90.7,0.010913396,10.0,1571.5667,BruteForce,1
33.6,6,81.2,58.91886,0.0,0.2,0.0,0.4,0.9,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2859.0,66.0,1122.0,285.9,421.82208,285.9,0.019004488,10.0,177933.88,BruteForce,1
28.4,6,187.9,174.3957,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,849.0,60.0,123.0,84.9,26.19351,84.9,0.0060951947,10.0,686.1,BruteForce,1
28.8,6,103.7,70.61653,0.0,0.0,0.0,0.4,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,788.0,60.0,112.0,78.8,18.742702,78.8,0.026758384,10.0,351.28888,BruteForce,1
18.8,6,115.8,172.5561,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,7204.0,60.0,2962.0,720.4,1099.4237,720.4,0.006886506,10.0,1208732.5,BruteForce,1
30.0,6,74.9,39.643856,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,896.0,60.0,156.0,89.6,29.93029,89.6,0.025686312,10.0,895.8222,BruteForce,1
28.8,6,54.2,262.20462,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,8082.0,60.0,1494.0,808.2,724.86914,808.2,0.0038139105,10.0,525435.3,BruteForce,1
13.6,17,83.1,117.42172,0.0,0.0,0.0,0.3,0.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.5,0.0,0.0,0.2,0.0,1.0,1.0,1160.0,60.0,230.0,116.0,56.803757,116.0,0.009941006,10.0,3226.6667,BruteForce,1
